ocel_id;ocel_time;ocel_changed_field;Amount of Handling Units;Status;Weight
cr106;2023-06-12 11:24:49;Weight;;;1210.0
cr155;2023-06-12 11:39:06;;6;empty
cr131;2023-06-12 11:41:06;Weight;;;1180.0
cr177;2023-06-12 12:35:52;;1;empty
cr158;2023-06-12 13:38:42;Weight;;;180.0
cr177;2023-06-12 14:06:11;Status;;full
cr189;2023-06-12 14:17:26;;6;empty
cr177;2023-06-12 14:18:55;Weight;;;200.0
cr114;2023-06-12 15:59:08;Status;;full
cr208;2023-06-12 17:12:18;;6;empty
cr114;2023-06-12 17:14:15;Weight;;;1140.0
cr148;2023-06-13 07:13:02;Status;;full
cr188;2023-06-13 07:32:55;;6;empty
cr148;2023-06-13 07:34:00;Weight;;;1190.0
cr189;2023-06-13 07:35:42;Status;;full
cr119;2023-06-13 07:53:24;Status;;full
cr165;2023-06-13 07:55:09;;6;empty
cr189;2023-06-13 09:00:57;Weight;;;1190.0
cr90;2023-06-13 09:06:51;;6;empty
cr119;2023-06-13 09:09:37;Weight;;;1160.0
cr208;2023-06-13 10:00:17;Status;;full
cr155;2023-06-13 10:02:23;Status;;full
cr130;2023-06-13 10:10:03;;6;empty
cr191;2023-06-13 10:12:19;;6;empty
cr208;2023-06-13 10:12:26;Weight;;;1140.0
cr155;2023-06-13 10:13:38;Weight;;;1260.0
cr188;2023-06-13 14:09:30;Status;;full
cr165;2023-06-13 14:16:37;Status;;full
cr90;2023-06-13 14:18:52;Status;;full
cr191;2023-06-13 14:41:35;Status;;full
cr95;2023-06-13 14:43:42;Status;;full
cr209;2023-06-13 14:49:06;;2;empty
cr188;2023-06-13 14:50:07;Weight;;;1140.0
cr130;2023-06-13 14:50:40;Status;;full
cr169;2023-06-13 14:53:37;;6;empty
cr143;2023-06-13 14:57:27;;6;empty
cr163;2023-06-13 14:58:39;;6;empty
cr95;2023-06-13 14:58:48;Weight;;;1160.0
cr165;2023-06-13 14:59:46;Weight;;;1160.0
cr207;2023-06-13 15:51:20;;5;empty
cr130;2023-06-13 15:57:14;Weight;;;1210.0
cr90;2023-06-13 15:59:53;Weight;;;1160.0
cr150;2023-06-13 16:03:01;;6;empty
cr191;2023-06-13 16:06:55;Weight;;;1180.0
cr169;2023-06-14 09:28:42;Status;;full
cr147;2023-06-14 09:38:44;;6;empty
cr169;2023-06-14 09:44:05;Weight;;;1150.0
cr207;2023-06-14 09:44:41;Status;;full
cr209;2023-06-14 09:46:15;Status;;full
cr150;2023-06-14 09:51:32;Status;;full
cr163;2023-06-14 09:54:27;Status;;full
cr171;2023-06-14 09:56:32;;3;empty
cr209;2023-06-14 09:59:54;Weight;;;400.0
cr204;2023-06-14 10:53:10;;6;empty
cr150;2023-06-14 10:56:41;Weight;;;1300.0
cr184;2023-06-14 10:58:36;;6;empty
cr163;2023-06-14 10:59:25;Weight;;;1160.0
cr159;2023-06-14 11:09:33;;6;empty
cr207;2023-06-14 11:11:13;Weight;;;940.0
cr147;2023-06-14 17:48:00;Status;;full
cr159;2023-06-15 08:44:53;Status;;full
cr193;2023-06-15 08:49:08;;6;empty
cr171;2023-06-15 08:56:11;Status;;full
cr147;2023-06-15 09:05:12;Weight;;;1120.0
cr154;2023-06-15 09:47:03;;6;empty
cr184;2023-06-15 09:59:17;Status;;full
cr205;2023-06-15 10:34:31;;6;empty
cr122;2023-06-15 11:38:26;;2;empty
cr159;2023-06-15 11:58:02;Weight;;;1310.0
cr184;2023-06-15 11:59:16;Weight;;;1230.0
cr204;2023-06-15 13:03:38;Status;;full
cr143;2023-06-15 13:19:13;Status;;full
cr176;2023-06-15 13:31:40;;6;empty
cr122;2023-06-15 13:38:45;Status;;full
cr193;2023-06-15 13:39:11;Status;;full
cr225;2023-06-15 13:51:24;;6;empty
cr214;2023-06-15 13:51:34;;6;empty
cr175;2023-06-15 13:53:43;;6;empty
cr204;2023-06-15 14:00:55;Weight;;;1140.0
cr171;2023-06-15 14:03:28;Weight;;;580.0
cr122;2023-06-15 14:12:52;Weight;;;380.0
cr193;2023-06-15 14:16:43;Weight;;;1210.0
cr143;2023-06-15 14:17:08;Weight;;;1160.0
cr154;2023-06-15 15:58:05;Status;;full
cr186;2023-06-15 17:08:16;;6;empty
cr154;2023-06-15 17:11:40;Weight;;;1210.0
cr225;2023-06-15 17:34:28;Status;;full
cr175;2023-06-15 18:04:13;Status;;full
cr205;2023-06-15 18:24:39;Status;;full
cr199;2023-06-15 18:56:08;;6;empty
cr187;2023-06-16 07:15:11;;3;empty
cr175;2023-06-16 07:16:31;Weight;;;1140.0
cr228;2023-06-16 07:41:01;;6;empty
cr205;2023-06-16 07:52:32;Weight;;;1140.0
cr225;2023-06-16 07:56:55;Weight;;;1190.0
cr176;2023-06-16 09:29:41;Status;;full
cr186;2023-06-16 09:34:20;Status;;full
cr198;2023-06-16 09:46:58;;1;empty
cr186;2023-06-16 09:51:15;Weight;;;1120.0
cr214;2023-06-16 09:58:10;Status;;full
cr156;2023-06-16 10:49:06;;6;empty
cr176;2023-06-16 10:54:33;Weight;;;1100.0
cr199;2023-06-16 11:07:42;Status;;full
cr228;2023-06-16 11:17:16;Status;;full
cr120;2023-06-16 11:20:08;;6;empty
cr199;2023-06-16 11:20:48;Weight;;;1120.0
cr198;2023-06-16 11:31:25;Status;;full
cr127;2023-06-16 11:44:24;;4;empty
cr200;2023-06-16 11:45:48;;6;empty
cr214;2023-06-16 11:49:11;Weight;;;1180.0
cr187;2023-06-16 11:50:29;Status;;full
cr198;2023-06-16 11:51:35;Weight;;;180.0
cr133;2023-06-16 13:26:43;;4;empty
cr156;2023-06-16 13:30:24;Status;;full
cr228;2023-06-16 13:36:04;Weight;;;1230.0
cr146;2023-06-16 13:46:15;;6;empty
cr156;2023-06-16 13:48:11;Weight;;;1160.0
cr178;2023-06-16 14:40:22;;6;empty
cr187;2023-06-16 14:41:39;Weight;;;560.0
cr178;2023-06-16 17:49:44;Status;;full
cr133;2023-06-19 07:41:06;Status;;full
cr127;2023-06-19 07:57:00;Status;;full
cr224;2023-06-19 08:44:20;;6;empty
cr173;2023-06-19 09:01:33;;2;empty
cr266;2023-06-19 09:16:07;;6;empty
cr200;2023-06-19 09:58:45;Status;;full
cr127;2023-06-19 10:08:06;Weight;;;760.0
cr178;2023-06-19 10:12:16;Weight;;;1120.0
cr133;2023-06-19 10:16:33;Weight;;;760.0
cr180;2023-06-19 11:08:36;;6;empty
cr120;2023-06-19 13:37:15;Status;;full
cr234;2023-06-19 13:50:52;;6;empty
cr146;2023-06-19 13:56:27;Status;;full
cr200;2023-06-19 13:57:35;Weight;;;1180.0
cr120;2023-06-19 13:59:12;Weight;;;1300.0
cr224;2023-06-19 15:18:30;Status;;full
cr266;2023-06-19 15:20:48;Status;;full
cr151;2023-06-19 15:29:39;;6;empty
cr185;2023-06-19 15:31:51;;1;empty
cr160;2023-06-19 15:37:57;;6;empty
cr266;2023-06-19 15:38:59;Weight;;;1230.0
cr180;2023-06-19 15:42:28;Status;;full
cr224;2023-06-19 15:52:13;Weight;;;1190.0
cr164;2023-06-19 15:53:39;;6;empty
cr146;2023-06-19 15:53:56;Weight;;;1190.0
cr180;2023-06-19 15:59:58;Weight;;;1300.0
cr185;2023-06-19 16:55:18;Status;;full
cr219;2023-06-19 18:19:55;;6;empty
cr185;2023-06-19 18:26:20;Weight;;;180.0
cr173;2023-06-20 07:28:49;Status;;full
cr68;2023-06-20 07:49:31;;6;empty
cr173;2023-06-20 07:52:33;Weight;;;430.0
cr234;2023-06-20 07:56:01;Status;;full
cr164;2023-06-20 09:22:20;Status;;full
cr151;2023-06-20 09:25:32;Status;;full
cr160;2023-06-20 09:27:45;Status;;full
cr219;2023-06-20 09:29:49;Status;;full
cr268;2023-06-20 09:35:30;;6;empty
cr237;2023-06-20 09:37:48;;6;empty
cr151;2023-06-20 09:38:10;Weight;;;1160.0
cr160;2023-06-20 09:40:31;Weight;;;1180.0
cr210;2023-06-20 10:03:41;;6;empty
cr234;2023-06-20 10:05:56;Weight;;;1280.0
cr258;2023-06-20 10:24:55;;6;empty
cr164;2023-06-20 10:28:33;Weight;;;1190.0
cr267;2023-06-20 10:39:39;;3;empty
cr219;2023-06-20 10:43:10;Weight;;;1160.0
cr68;2023-06-20 10:44:39;Status;;full
cr129;2023-06-20 10:54:31;;6;empty
cr68;2023-06-20 10:55:39;Weight;;;1210.0
cr237;2023-06-20 11:32:15;Status;;full
cr268;2023-06-20 11:50:50;Status;;full
cr129;2023-06-20 13:29:56;Status;;full
cr93;2023-06-20 13:47:40;;6;empty
cr237;2023-06-20 13:50:04;Weight;;;1180.0
cr258;2023-06-20 14:02:43;Status;;full
cr210;2023-06-20 14:07:42;Status;;full
cr240;2023-06-20 14:12:51;;6;empty
cr258;2023-06-20 14:15:03;Weight;;;1190.0
cr232;2023-06-20 14:28:29;;6;empty
cr268;2023-06-20 14:33:20;Weight;;;1230.0
cr260;2023-06-20 14:45:59;;6;empty
cr129;2023-06-20 14:46:37;Weight;;;1160.0
cr221;2023-06-20 14:47:36;;5;empty
cr210;2023-06-20 14:50:33;Weight;;;1120.0
cr93;2023-06-20 16:11:13;Status;;full
cr232;2023-06-20 16:15:03;Status;;full
cr240;2023-06-20 16:34:05;Status;;full
cr267;2023-06-20 16:42:11;Status;;full
cr202;2023-06-20 16:46:41;;6;empty
cr240;2023-06-20 16:49:40;Weight;;;1100.0
cr167;2023-06-20 17:14:52;;6;empty
cr93;2023-06-20 17:18:03;Weight;;;1140.0
cr183;2023-06-20 17:29:25;;6;empty
cr232;2023-06-20 17:36:43;Weight;;;1240.0
cr260;2023-06-20 17:58:36;Status;;full
cr221;2023-06-20 18:38:37;Status;;full
cr259;2023-06-21 07:47:02;;4;empty
cr267;2023-06-21 07:49:59;Weight;;;680.0
cr255;2023-06-21 07:54:30;;6;empty
cr221;2023-06-21 08:54:39;Weight;;;1060.0
cr257;2023-06-21 09:06:17;;4;empty
cr260;2023-06-21 09:06:56;Weight;;;1190.0
cr202;2023-06-21 10:00:32;Status;;full
cr194;2023-06-21 10:10:12;;6;empty
