ocel_id;ocel_time;ocel_changed_field;Amount of Handling Units;Status;Weight
cr45;2023-06-05 11:57:12;Weight;;;1010.0
cr30;2023-06-05 12:00:37;Weight;;;200.0
cr18;2023-06-05 12:18:16;;6;empty
cr38;2023-06-05 12:29:02;;6;empty
cr2;2023-06-05 12:34:10;;6;empty
cr47;2023-06-05 12:36:34;;6;empty
cr35;2023-06-05 13:22:00;Weight;;;1230.0
cr31;2023-06-05 13:31:02;Weight;;;1140.0
cr27;2023-06-05 13:37:28;Weight;;;1260.0
cr3;2023-06-05 13:41:06;Weight;;;1120.0
cr2;2023-06-05 17:51:22;Status;;full
cr17;2023-06-06 07:23:54;Status;;full
cr16;2023-06-06 07:43:53;;6;empty
cr18;2023-06-06 07:47:04;Status;;full
cr17;2023-06-06 07:47:07;Weight;;;1160.0
cr4;2023-06-06 07:50:34;Status;;full
cr23;2023-06-06 07:56:29;;6;empty
cr26;2023-06-06 08:54:13;;6;empty
cr2;2023-06-06 09:02:01;Weight;;;1160.0
cr38;2023-06-06 09:02:13;Status;;full
cr47;2023-06-06 09:20:19;Status;;full
cr16;2023-06-06 09:41:15;Status;;full
cr15;2023-06-06 09:41:54;;6;empty
cr38;2023-06-06 09:42:25;Weight;;;1140.0
cr23;2023-06-06 09:44:35;Status;;full
cr18;2023-06-06 09:55:46;Weight;;;1190.0
cr16;2023-06-06 09:56:40;Weight;;;1230.0
cr4;2023-06-06 09:57:52;Weight;;;1160.0
cr39;2023-06-06 10:13:42;;5;empty
cr26;2023-06-06 10:20:33;Status;;full
cr47;2023-06-06 10:24:21;Weight;;;1160.0
cr26;2023-06-06 10:34:17;Weight;;;1190.0
cr39;2023-06-06 10:40:54;Status;;full
cr15;2023-06-06 10:49:30;Status;;full
cr39;2023-06-06 10:54:26;Weight;;;980.0
cr23;2023-06-06 11:10:46;Weight;;;1260.0
cr15;2023-06-06 12:02:14;Weight;;;1140.0
cr41;2023-06-06 13:09:18;;6;empty
cr41;2023-06-06 13:50:49;Status;;full
cr41;2023-06-06 14:54:20;Weight;;;1140.0
cr20;2023-06-06 20:49:14;;6;empty
cr34;2023-06-07 01:46:25;;3;empty
cr19;2023-06-07 08:08:34;;5;empty
cr34;2023-06-07 09:36:58;Status;;full
cr21;2023-06-07 09:56:45;;4;empty
cr48;2023-06-07 09:58:50;;6;empty
cr20;2023-06-07 10:17:51;Status;;full
cr20;2023-06-07 10:32:45;Weight;;;1190.0
cr34;2023-06-07 10:56:38;Weight;;;560.0
cr19;2023-06-07 11:06:58;Status;;full
cr65;2023-06-07 11:07:19;;6;empty
cr21;2023-06-07 11:26:31;Status;;full
cr48;2023-06-07 11:30:27;Status;;full
cr65;2023-06-07 11:38:32;Status;;full
cr48;2023-06-07 11:42:55;Weight;;;1200.0
cr65;2023-06-07 11:50:24;Weight;;;1140.0
cr19;2023-06-07 11:51:01;Weight;;;960.0
cr21;2023-06-07 13:35:56;Weight;;;760.0
cr68;2023-06-07 17:44:56;;6;empty
cr53;2023-06-07 19:08:30;;6;empty
cr68;2023-06-08 08:34:24;Status;;full
cr68;2023-06-08 08:55:42;Weight;;;1280.0
cr53;2023-06-08 10:01:18;Status;;full
cr66;2023-06-08 10:13:23;;6;empty
cr53;2023-06-08 10:43:40;Weight;;;1140.0
cr66;2023-06-08 10:45:00;Status;;full
cr67;2023-06-08 11:03:39;;6;empty
cr67;2023-06-08 11:33:21;Status;;full
cr67;2023-06-08 11:47:03;Weight;;;1230.0
cr66;2023-06-08 13:11:43;Weight;;;1120.0
cr69;2023-06-08 15:01:54;;5;empty
cr69;2023-06-08 15:29:51;Status;;full
cr69;2023-06-08 15:45:16;Weight;;;1010.0
cr54;2023-06-08 20:45:32;;1;empty
cr49;2023-06-08 23:26:26;;6;empty
cr22;2023-06-09 01:40:56;;6;empty
cr25;2023-06-09 03:09:14;;3;empty
cr51;2023-06-09 06:53:10;;6;empty
cr54;2023-06-09 08:44:17;Status;;full
cr75;2023-06-09 10:28:02;;6;empty
cr74;2023-06-09 10:28:02;;6;empty
cr54;2023-06-09 10:30:29;Weight;;;200.0
cr22;2023-06-09 11:51:42;Status;;full
cr49;2023-06-09 14:08:54;Status;;full
cr51;2023-06-09 14:09:17;Status;;full
cr61;2023-06-09 14:21:43;;6;empty
cr25;2023-06-09 14:23:55;Status;;full
cr51;2023-06-09 14:27:58;Weight;;;1120.0
cr75;2023-06-09 14:38:35;Status;;full
cr22;2023-06-09 14:45:53;Weight;;;1210.0
cr74;2023-06-09 14:54:01;Status;;full
cr75;2023-06-09 14:56:45;Weight;;;1380.0
cr25;2023-06-09 15:39:08;Weight;;;580.0
cr49;2023-06-09 15:59:09;Weight;;;1210.0
cr61;2023-06-09 15:59:13;Status;;full
cr74;2023-06-09 16:07:06;Weight;;;1140.0
cr24;2023-06-09 17:11:59;;6;empty
cr61;2023-06-09 18:27:21;Weight;;;1210.0
cr72;2023-06-09 20:04:05;;6;empty
cr52;2023-06-09 21:59:30;;6;empty
cr44;2023-06-10 03:23:05;;6;empty
cr58;2023-06-10 04:00:27;;4;empty
cr60;2023-06-10 06:51:26;;5;empty
cr58;2023-06-12 09:29:28;Status;;full
cr44;2023-06-12 09:29:42;Status;;full
cr24;2023-06-12 09:30:25;Status;;full
cr60;2023-06-12 09:36:34;Status;;full
cr52;2023-06-12 09:38:20;Status;;full
cr32;2023-06-12 09:40:52;;6;empty
cr70;2023-06-12 09:41:25;;6;empty
cr72;2023-06-12 09:42:34;Status;;full
cr24;2023-06-12 09:43:00;Weight;;;1210.0
cr44;2023-06-12 09:47:15;Weight;;;1100.0
cr28;2023-06-12 09:47:58;;6;empty
cr60;2023-06-12 09:49:31;Weight;;;1010.0
cr33;2023-06-12 10:43:17;;6;empty
cr58;2023-06-12 10:46:58;Weight;;;780.0
cr40;2023-06-12 11:01:25;;6;empty
cr52;2023-06-12 11:07:06;Weight;;;1190.0
cr56;2023-06-12 11:09:34;;3;empty
cr72;2023-06-12 11:10:17;Weight;;;1140.0
cr40;2023-06-12 15:11:55;Status;;full
cr70;2023-06-12 15:12:36;Status;;full
cr32;2023-06-12 15:14:03;Status;;full
cr56;2023-06-12 15:19:26;Status;;full
cr59;2023-06-12 15:23:52;;6;empty
cr33;2023-06-12 15:24:54;Status;;full
cr55;2023-06-12 15:25:14;;6;empty
cr70;2023-06-12 15:28:17;Weight;;;1100.0
cr32;2023-06-12 15:28:40;Weight;;;1300.0
cr56;2023-06-12 15:33:15;Weight;;;580.0
cr33;2023-06-12 15:38:46;Weight;;;1140.0
cr28;2023-06-12 16:12:00;Status;;full
cr40;2023-06-12 16:56:55;Weight;;;1140.0
cr59;2023-06-12 16:58:01;Status;;full
cr55;2023-06-12 16:59:03;Status;;full
cr28;2023-06-12 17:35:35;Weight;;;1180.0
cr55;2023-06-12 18:41:29;Weight;;;1160.0
cr77;2023-06-12 20:55:45;;6;empty
cr59;2023-06-13 08:33:50;Weight;;;1170.0
cr77;2023-06-13 09:18:21;Status;;full
cr73;2023-06-13 09:27:44;;6;empty
cr77;2023-06-13 09:32:34;Weight;;;1160.0
cr73;2023-06-13 11:23:44;Status;;full
cr76;2023-06-13 11:29:29;;6;empty
cr73;2023-06-13 11:37:02;Weight;;;1140.0
cr76;2023-06-13 13:58:46;Status;;full
cr76;2023-06-13 15:39:38;Weight;;;1140.0
cr85;2023-06-13 15:43:47;;6;empty
cr85;2023-06-13 17:33:13;Status;;full
cr81;2023-06-13 19:25:07;;6;empty
cr86;2023-06-13 21:18:27;;1;empty
cr84;2023-06-13 22:18:35;;6;empty
cr85;2023-06-14 08:35:29;Weight;;;1160.0
cr86;2023-06-14 09:02:06;Status;;full
cr87;2023-06-14 09:16:14;;6;empty
cr86;2023-06-14 09:16:47;Weight;;;200.0
cr81;2023-06-14 13:10:58;Status;;full
cr87;2023-06-14 13:14:40;Status;;full
cr81;2023-06-14 13:24:28;Weight;;;1190.0
cr84;2023-06-14 13:30:41;Status;;full
cr87;2023-06-14 14:20:36;Weight;;;1350.0
cr84;2023-06-14 14:48:48;Weight;;;1160.0
cr103;2023-06-14 14:53:52;;4;empty
cr103;2023-06-14 17:07:17;Status;;full
cr102;2023-06-14 22:41:06;;6;empty
cr100;2023-06-15 04:57:08;;6;empty
cr92;2023-06-15 06:12:22;;6;empty
cr103;2023-06-15 07:49:50;Weight;;;850.0
cr94;2023-06-15 08:22:11;;2;empty
cr90;2023-06-15 08:48:30;;6;empty
cr83;2023-06-15 10:36:21;;4;empty
cr83;2023-06-15 11:39:24;Status;;full
cr83;2023-06-15 11:53:58;Weight;;;760.0
cr90;2023-06-15 11:55:02;Status;;full
cr100;2023-06-15 11:58:58;Status;;full
cr102;2023-06-15 13:06:59;Status;;full
cr102;2023-06-15 13:26:26;Weight;;;1140.0
cr71;2023-06-15 13:34:17;;1;empty
cr71;2023-06-15 14:09:28;Status;;full
cr94;2023-06-15 14:11:54;Status;;full
cr92;2023-06-15 14:12:51;Status;;full
cr100;2023-06-15 14:14:05;Weight;;;1160.0
cr71;2023-06-15 14:22:19;Weight;;;250.0
cr94;2023-06-15 14:22:39;Weight;;;380.0
cr90;2023-06-15 14:41:46;Weight;;;1210.0
cr92;2023-06-15 14:53:29;Weight;;;1230.0
cr93;2023-06-15 15:11:53;;6;empty
cr93;2023-06-15 15:41:26;Status;;full
cr93;2023-06-15 15:52:38;Weight;;;1260.0
cr63;2023-06-15 16:24:19;;6;empty
cr105;2023-06-16 01:21:42;;2;empty
cr110;2023-06-16 02:41:01;;6;empty
cr57;2023-06-16 04:25:24;;6;empty
cr101;2023-06-16 04:26:04;;6;empty
cr96;2023-06-16 07:39:25;;6;empty
cr63;2023-06-16 08:47:17;Status;;full
cr105;2023-06-16 08:53:53;Status;;full
cr78;2023-06-16 09:53:26;;6;empty
cr63;2023-06-16 09:54:17;Weight;;;1180.0
cr106;2023-06-16 10:40:34;;6;empty
cr105;2023-06-16 10:43:09;Weight;;;430.0
cr101;2023-06-16 13:06:47;Status;;full
cr78;2023-06-16 13:14:42;Status;;full
cr110;2023-06-16 13:26:27;Status;;full
cr57;2023-06-16 13:33:30;Status;;full
cr96;2023-06-16 13:36:04;Status;;full
cr79;2023-06-16 13:42:00;;5;empty
cr110;2023-06-16 13:48:48;Weight;;;1190.0
cr111;2023-06-16 13:48:50;;6;empty
cr57;2023-06-16 13:53:48;Weight;;;1210.0
cr101;2023-06-16 14:15:57;Weight;;;1260.0
cr78;2023-06-16 14:31:14;Weight;;;1230.0
cr96;2023-06-16 15:13:47;Weight;;;1180.0
cr106;2023-06-16 15:20:52;Status;;full
cr79;2023-06-16 16:18:51;Status;;full
cr111;2023-06-16 16:29:11;Status;;full
cr106;2023-06-16 16:40:17;Weight;;;1210.0
cr111;2023-06-16 16:49:21;Weight;;;1160.0
cr79;2023-06-16 18:47:55;Weight;;;990.0
cr104;2023-06-16 19:50:46;;6;empty
cr91;2023-06-17 01:45:46;;5;empty
cr80;2023-06-17 06:30:59;;6;empty
cr62;2023-06-17 18:10:24;;6;empty
cr109;2023-06-18 00:48:50;;6;empty
cr107;2023-06-18 12:34:35;;6;empty
cr107;2023-06-19 13:18:04;Status;;full
cr62;2023-06-19 13:33:45;Status;;full
cr91;2023-06-19 13:46:21;Status;;full
cr104;2023-06-19 13:47:53;Status;;full
cr109;2023-06-19 13:54:58;Status;;full
cr80;2023-06-19 13:57:02;Status;;full
cr82;2023-06-19 14:00:19;;6;empty
cr107;2023-06-19 14:06:05;Weight;;;1240.0
cr62;2023-06-19 14:12:39;Weight;;;1140.0
cr104;2023-06-19 14:55:25;Weight;;;1140.0
cr88;2023-06-19 15:02:24;;6;empty
cr80;2023-06-19 15:10:11;Weight;;;1120.0
cr91;2023-06-19 15:23:24;Weight;;;980.0
cr109;2023-06-19 15:37:41;Weight;;;1180.0
cr88;2023-06-19 15:38:13;Status;;full
cr82;2023-06-19 15:39:00;Status;;full
cr88;2023-06-19 17:11:58;Weight;;;1120.0
cr82;2023-06-19 17:15:00;Weight;;;1160.0
cr114;2023-06-19 19:48:34;;6;empty
cr115;2023-06-20 02:27:32;;6;empty
cr108;2023-06-20 05:48:29;;6;empty
cr114;2023-06-20 09:44:47;Status;;full
cr108;2023-06-20 09:54:07;Status;;full
cr115;2023-06-20 09:55:23;Status;;full
cr114;2023-06-20 09:56:52;Weight;;;1260.0
cr115;2023-06-20 11:34:18;Weight;;;1210.0
cr108;2023-06-20 12:02:07;Weight;;;1210.0
cr116;2023-06-20 12:38:07;;6;empty
cr116;2023-06-20 15:09:04;Status;;full
cr116;2023-06-20 15:53:34;Weight;;;1190.0
cr120;2023-06-21 00:31:47;;6;empty
cr113;2023-06-21 06:04:38;;3;empty
cr118;2023-06-21 06:13:14;;2;empty
cr118;2023-06-21 10:01:33;Status;;full
cr118;2023-06-21 10:46:17;Weight;;;450.0
cr113;2023-06-21 11:13:27;Status;;full
cr120;2023-06-21 11:15:21;Status;;full
cr113;2023-06-21 11:24:18;Weight;;;560.0
cr120;2023-06-21 11:29:03;Weight;;;1140.0
cr112;2023-06-21 12:06:19;;6;empty
cr112;2023-06-21 13:55:12;Status;;full
cr97;2023-06-21 14:41:43;;6;empty
cr112;2023-06-21 15:02:41;Weight;;;1120.0
cr97;2023-06-21 15:54:45;Status;;full
cr97;2023-06-21 17:54:56;Weight;;;1190.0
cr50;2023-06-21 19:00:21;;3;empty
cr124;2023-06-22 04:02:47;;6;empty
cr95;2023-06-22 08:13:16;;6;empty
cr124;2023-06-22 08:59:43;Status;;full
cr50;2023-06-22 09:17:54;Status;;full
cr50;2023-06-22 09:40:48;Weight;;;600.0
cr124;2023-06-22 10:14:35;Weight;;;1180.0
cr95;2023-06-22 11:05:25;Status;;full
cr95;2023-06-22 11:17:40;Weight;;;1140.0
cr98;2023-06-22 16:33:05;;6;empty
cr89;2023-06-22 23:53:57;;6;empty
cr98;2023-06-23 07:29:21;Status;;full
cr98;2023-06-23 09:03:47;Weight;;;1180.0
cr132;2023-06-23 09:27:14;;2;empty
cr129;2023-06-23 09:27:14;;6;empty
cr132;2023-06-23 09:57:10;Status;;full
cr89;2023-06-23 10:43:23;Status;;full
cr132;2023-06-23 11:07:48;Weight;;;400.0
cr46;2023-06-23 11:21:03;;6;empty
cr129;2023-06-23 11:37:19;Status;;full
cr129;2023-06-23 11:51:38;Weight;;;1250.0
cr89;2023-06-23 13:20:12;Weight;;;1160.0
cr46;2023-06-23 13:59:51;Status;;full
cr46;2023-06-23 15:19:50;Weight;;;1180.0
cr119;2023-06-23 18:40:56;;6;empty
cr64;2023-06-24 01:02:06;;6;empty
cr131;2023-06-24 15:08:43;;6;empty
cr117;2023-06-25 22:04:36;;6;empty
cr119;2023-06-26 09:45:22;Status;;full
cr117;2023-06-26 09:48:43;Status;;full
cr131;2023-06-26 09:50:38;Status;;full
cr64;2023-06-26 09:56:54;Status;;full
cr119;2023-06-26 09:57:21;Weight;;;1140.0
cr64;2023-06-26 11:06:48;Weight;;;1200.0
cr117;2023-06-26 11:23:08;Weight;;;1140.0
cr131;2023-06-26 11:27:39;Weight;;;1140.0
cr141;2023-06-26 23:14:10;;2;empty
cr138;2023-06-27 00:11:46;;6;empty
cr130;2023-06-27 08:40:14;;6;empty
cr141;2023-06-27 09:05:03;Status;;full
cr141;2023-06-27 09:17:02;Weight;;;400.0
cr139;2023-06-27 10:14:36;;6;empty
cr130;2023-06-27 10:59:01;Status;;full
cr138;2023-06-27 11:04:39;Status;;full
cr138;2023-06-27 11:49:49;Weight;;;1140.0
cr130;2023-06-27 13:11:23;Weight;;;1210.0
cr139;2023-06-27 13:29:03;Status;;full
cr139;2023-06-27 13:44:33;Weight;;;1200.0
cr148;2023-06-27 16:22:19;;2;empty
cr148;2023-06-27 16:51:59;Status;;full
cr148;2023-06-27 18:38:45;Weight;;;380.0
cr137;2023-06-28 00:39:27;;6;empty
cr137;2023-06-28 08:59:33;Status;;full
cr128;2023-06-28 10:41:13;;2;empty
cr137;2023-06-28 10:42:53;Weight;;;1160.0
cr128;2023-06-28 11:48:02;Status;;full
cr128;2023-06-28 14:26:24;Weight;;;400.0
cr153;2023-06-28 15:16:31;;6;empty
cr153;2023-06-28 15:47:48;Status;;full
cr153;2023-06-28 16:59:29;Weight;;;1230.0
cr162;2023-06-28 18:34:12;;6;empty
cr158;2023-06-28 18:54:30;;6;empty
cr126;2023-06-28 19:15:40;;3;empty
cr154;2023-06-28 21:18:02;;6;empty
cr125;2023-06-28 23:22:23;;6;empty
cr150;2023-06-29 02:14:35;;6;empty
cr162;2023-06-29 09:49:32;Status;;full
cr150;2023-06-29 11:07:36;Status;;full
cr126;2023-06-29 11:07:58;Status;;full
cr161;2023-06-29 11:19:23;;6;empty
cr162;2023-06-29 11:21:09;Weight;;;1250.0
cr125;2023-06-29 11:21:28;Status;;full
cr154;2023-06-29 11:22:18;Status;;full
cr121;2023-06-29 11:31:25;;6;empty
cr142;2023-06-29 11:32:36;;6;empty
cr158;2023-06-29 11:33:39;Status;;full
cr125;2023-06-29 11:37:23;Weight;;;1190.0
cr154;2023-06-29 11:38:12;Weight;;;1180.0
cr158;2023-06-29 11:45:38;Weight;;;1180.0
cr150;2023-06-29 11:51:00;Weight;;;1150.0
cr126;2023-06-29 11:52:03;Weight;;;600.0
cr165;2023-06-29 13:25:30;;6;empty
cr163;2023-06-29 13:25:30;;6;empty
cr161;2023-06-29 15:01:06;Status;;full
cr161;2023-06-29 15:44:06;Weight;;;1170.0
cr142;2023-06-29 15:45:26;Status;;full
cr121;2023-06-29 15:50:48;Status;;full
cr165;2023-06-29 15:51:59;Status;;full
cr163;2023-06-29 15:53:19;Status;;full
cr168;2023-06-29 16:33:25;;6;empty
cr169;2023-06-29 16:33:25;;6;empty
cr165;2023-06-29 16:58:15;Weight;;;1190.0
cr142;2023-06-29 17:26:19;Weight;;;1140.0
cr163;2023-06-29 17:38:15;Weight;;;1260.0
cr121;2023-06-29 17:48:40;Weight;;;1140.0
cr140;2023-06-30 01:28:59;;6;empty
cr170;2023-06-30 04:44:09;;6;empty
cr168;2023-06-30 07:46:35;Status;;full
cr169;2023-06-30 08:10:53;Status;;full
cr152;2023-06-30 08:39:54;;6;empty
cr169;2023-06-30 09:36:41;Weight;;;1190.0
cr168;2023-06-30 10:03:31;Weight;;;1280.0
cr152;2023-06-30 10:17:41;Status;;full
cr170;2023-06-30 10:26:52;Status;;full
cr140;2023-06-30 10:33:23;Status;;full
cr170;2023-06-30 10:42:42;Weight;;;1080.0
cr166;2023-06-30 11:27:58;;6;empty
cr152;2023-06-30 11:30:30;Weight;;;1210.0
cr140;2023-06-30 13:57:04;Weight;;;1230.0
cr166;2023-06-30 14:58:17;Status;;full
cr166;2023-06-30 16:11:36;Weight;;;1120.0
cr151;2023-06-30 17:05:02;;2;empty
cr164;2023-06-30 22:29:25;;6;empty
cr145;2023-06-30 23:55:45;;6;empty
cr144;2023-07-01 02:00:47;;6;empty
cr146;2023-07-01 05:27:28;;2;empty
cr171;2023-07-01 11:22:51;;6;empty
cr151;2023-07-03 09:37:28;Status;;full
cr136;2023-07-03 09:53:54;;4;empty
cr151;2023-07-03 09:54:42;Weight;;;400.0
cr164;2023-07-03 15:13:36;Status;;full
cr145;2023-07-03 15:31:25;Status;;full
cr147;2023-07-03 15:47:20;;6;empty
cr146;2023-07-03 15:47:24;Status;;full
cr145;2023-07-03 15:48:41;Weight;;;1100.0
cr144;2023-07-03 15:49:23;Status;;full
cr171;2023-07-03 15:50:40;Status;;full
cr136;2023-07-03 15:55:20;Status;;full
cr133;2023-07-03 16:35:19;;6;empty
cr164;2023-07-03 16:40:48;Weight;;;1190.0
cr157;2023-07-03 16:55:16;;6;empty
cr144;2023-07-03 16:57:09;Weight;;;1160.0
cr172;2023-07-03 17:08:45;;4;empty
cr136;2023-07-03 17:20:11;Weight;;;780.0
cr155;2023-07-03 17:58:21;;3;empty
cr127;2023-07-03 18:12:55;;6;empty
cr171;2023-07-03 18:43:21;Weight;;;1210.0
cr146;2023-07-03 19:29:19;Weight;;;450.0
cr147;2023-07-04 07:54:57;Status;;full
cr155;2023-07-04 09:24:18;Status;;full
cr149;2023-07-04 09:38:22;;6;empty
cr155;2023-07-04 09:39:13;Weight;;;580.0
cr177;2023-07-04 10:18:51;;6;empty
cr147;2023-07-04 10:24:42;Weight;;;1140.0
cr133;2023-07-04 11:01:26;Status;;full
cr160;2023-07-04 11:15:55;;5;empty
cr133;2023-07-04 11:17:05;Weight;;;1120.0
cr157;2023-07-04 11:46:00;Status;;full
cr127;2023-07-04 14:05:21;Status;;full
cr156;2023-07-04 14:19:32;;6;empty
cr149;2023-07-04 14:20:51;Status;;full
cr127;2023-07-04 14:24:37;Weight;;;1180.0
cr123;2023-07-04 14:34:44;;4;empty
cr172;2023-07-04 14:37:13;Status;;full
cr167;2023-07-04 14:40:26;;2;empty
cr157;2023-07-04 14:42:16;Weight;;;1180.0
cr149;2023-07-04 14:42:56;Weight;;;1140.0
cr174;2023-07-04 14:51:07;;6;empty
cr172;2023-07-04 14:58:17;Weight;;;810.0
cr156;2023-07-04 17:18:49;Status;;full
cr177;2023-07-04 17:36:06;Status;;full
cr167;2023-07-04 17:47:08;Status;;full
cr184;2023-07-04 18:39:09;;6;empty
cr160;2023-07-05 07:36:45;Status;;full
cr99;2023-07-05 07:38:18;;3;empty
cr156;2023-07-05 07:48:29;Weight;;;1190.0
cr123;2023-07-05 07:49:33;Status;;full
cr177;2023-07-05 07:55:16;Weight;;;1260.0
cr159;2023-07-05 07:55:31;;6;empty
cr167;2023-07-05 09:00:05;Weight;;;380.0
cr188;2023-07-05 09:51:45;;6;empty
cr160;2023-07-05 09:55:33;Weight;;;960.0
cr175;2023-07-05 10:11:12;;6;empty
cr123;2023-07-05 10:13:20;Weight;;;740.0
cr99;2023-07-05 13:37:12;Status;;full
cr175;2023-07-05 13:54:46;Status;;full
cr188;2023-07-05 13:56:31;Status;;full
cr187;2023-07-05 15:15:53;;6;empty
cr99;2023-07-05 15:19:15;Weight;;;580.0
cr189;2023-07-05 15:47:43;;5;empty
cr184;2023-07-05 16:37:36;Status;;full
cr175;2023-07-05 16:58:05;Weight;;;1210.0
cr188;2023-07-05 16:59:27;Weight;;;1160.0
cr176;2023-07-05 19:09:18;;4;empty
cr159;2023-07-06 07:45:05;Status;;full
cr174;2023-07-06 07:48:24;Status;;full
cr189;2023-07-06 07:53:26;Status;;full
cr183;2023-07-06 08:07:47;;6;empty
cr187;2023-07-06 08:59:02;Status;;full
cr184;2023-07-06 09:11:29;Weight;;;1160.0
cr174;2023-07-06 09:16:12;Weight;;;1160.0
cr189;2023-07-06 09:31:10;Weight;;;980.0
cr183;2023-07-06 10:51:32;Status;;full
cr159;2023-07-06 11:06:25;Weight;;;1210.0
cr187;2023-07-06 11:07:28;Weight;;;1180.0
cr176;2023-07-06 11:12:25;Status;;full
cr176;2023-07-06 11:27:47;Weight;;;830.0
cr183;2023-07-06 13:49:12;Weight;;;1180.0
cr135;2023-07-06 17:54:46;;6;empty
cr135;2023-07-07 11:06:59;Status;;full
cr135;2023-07-07 11:26:01;Weight;;;1120.0
cr196;2023-07-07 13:38:48;;4;empty
cr173;2023-07-07 14:32:36;;6;empty
cr194;2023-07-07 16:19:32;;6;empty
cr196;2023-07-07 16:23:11;Status;;full
cr196;2023-07-07 16:48:54;Weight;;;830.0
cr173;2023-07-07 17:15:28;Status;;full
cr143;2023-07-08 05:05:24;;6;empty
cr195;2023-07-08 05:18:20;;6;empty
cr186;2023-07-08 07:28:59;;6;empty
cr122;2023-07-08 08:22:09;;6;empty
cr182;2023-07-08 16:28:35;;6;empty
cr173;2023-07-10 07:16:57;Weight;;;1140.0
cr194;2023-07-10 08:59:32;Status;;full
cr180;2023-07-10 10:15:09;;6;empty
cr194;2023-07-10 11:04:41;Weight;;;1160.0
cr182;2023-07-10 15:20:37;Status;;full
cr191;2023-07-10 15:36:34;;6;empty
cr182;2023-07-10 15:38:08;Weight;;;1160.0
cr143;2023-07-10 15:38:36;Status;;full
cr186;2023-07-10 15:40:39;Status;;full
cr122;2023-07-10 15:44:16;Status;;full
cr180;2023-07-10 15:48:37;Status;;full
cr143;2023-07-10 15:58:25;Weight;;;1120.0
cr186;2023-07-10 15:59:04;Weight;;;1120.0
cr180;2023-07-10 16:57:58;Weight;;;1230.0
cr122;2023-07-10 17:49:46;Weight;;;1180.0
cr195;2023-07-10 18:59:55;Status;;full
cr179;2023-07-10 20:54:30;;6;empty
cr199;2023-07-10 23:27:04;;6;empty
cr200;2023-07-10 23:58:55;;5;empty
cr197;2023-07-11 03:23:25;;6;empty
cr195;2023-07-11 08:31:17;Weight;;;1140.0
